scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
105,rain,9,,,Agent went outside its route lanes for about 19.0 meters (42.11% of the completed route),42.11,12.025000179186463,172.00572085380554,131.55983352661133,19.930065964626326,0.5788823343019432,34.42852680702269,Failed
107,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.448  y=-69.005  z=0.035),,,0.0,5.250000078231096,57.31518769264221,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,shade,4,,,,0.0,16.50000024586916,172.20940566062927,131.55983352661133,46.63775925945217,1.0,46.63775925945217,Failed
109,shade,1,,,,0.0,14.325000213459134,171.74742245674133,131.55983352661133,38.2439125055728,1.0,38.2439125055728,Failed
103,haze,7,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.484  y=-69.075  z=0.035),,,0.0,5.125000076368451,57.42795753479004,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
103,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.442  y=-69.005  z=0.035),,,0.0,5.250000078231096,55.683414697647095,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
107,rain,8,,Agent collided against object with type=static.wall and id=0 at (x=182.84  y=-62.443  z=0.142),Agent went outside its route lanes for about 4.0 meters (17.3% of the completed route),17.3,8.275000123307109,109.49326944351196,131.55983352661133,9.482544445647887,0.5375337275780814,17.640836210171514,Failed
101,shade,4,,,,0.0,16.375000244006515,172.1499798297882,131.55983352661133,45.87468258366803,1.0,45.87468258366803,Failed
106,haze,9,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.456  y=-69.137  z=0.035),,,0.0,5.050000075250864,57.93025231361389,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
110,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.731  y=-64.932  z=0.144),Agent went outside its route lanes for about 6.0 meters (28.41% of the completed route),28.41,7.600000113248825,95.32863640785217,131.55983352661133,7.498541511376667,0.4653235508063713,16.114682995052043,Failed
106,shade,9,,,,0.0,16.175000241026282,172.0340347290039,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
104,shade,2,,,,0.0,16.100000239908695,172.13510656356812,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
102,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.893  y=-67.278  z=0.136),Agent went outside its route lanes for about 4.0 meters (22.08% of the completed route),22.08,7.22500010766089,102.56451535224915,131.55983352661133,7.002541760808696,0.50649636138122,13.825453240597234,Failed
108,rain,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.333  y=-68.995  z=0.035),,,0.0,5.275000078603625,58.536425828933716,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,shade,8,,,,0.0,16.375000244006515,172.0026776790619,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
102,shade,1,,,,0.0,14.325000213459134,171.8232491016388,131.55983352661133,38.2439125055728,1.0,38.2439125055728,Failed
108,shade,5,,,,0.0,16.125000240281224,172.2611985206604,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
